id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1386290327250628612,1386275248006328320,2021-04-25 05:05:44 PDT,2021-04-25,05:05:44,-0700,126994914,sanjeetnmishra,Sanjeet N Mishra,,"@iamnarendranath Around 1000 #OxygenBeds will be available at Radha Soami Satsang, Beas Delhi. Address:- Radha Soami Satsang -Beas, Bhati Mines, Chhatarpur, Nr. Sawan Public School, Qutub Minar road, Delhi Phone: 011 26654913-17 #OxygenInDelhi #Oxygen #Delhi #COVID19",en,[],[],[],0,2,5,"['oxygenbeds', 'oxygenindelhi', 'oxygen', 'delhi', 'covid19']",[],https://twitter.com/sanjeetnmishra/status/1386290327250628612,False,,0,,,,,,,,"[{'screen_name': 'iamnarendranath', 'name': 'Narendra nath mishra', 'id': '67558336'}]",,,,
1386283544192819200,1386283544192819200,2021-04-25 04:38:47 PDT,2021-04-25,04:38:47,-0700,881777376496984064,powerofpublic,Public Speaks©️,,"Around 1000 oxygen beds will b available at Radha Soami Satsang, Beas Delhi from Sun 25th.  Radha Soami Satsang -Beas, Bhati Mines, Chhatarpur, Nr Sawan public school Qutub Minar road, Delhi Phone: 011 26654913-17   #CovidIndia #OxygenCylinders  #Delhi  #Help #SOSDelhi #Oxygen",en,[],[],[],0,2,1,"['covidindia', 'oxygencylinders', 'delhi', 'help', 'sosdelhi', 'oxygen']",[],https://twitter.com/PowerOfPublic/status/1386283544192819200,False,,0,,,,,,,,[],,,,
1386267887350870018,1386267887350870018,2021-04-25 03:36:34 PDT,2021-04-25,03:36:34,-0700,1371688512039182337,call_me_akash_,Akash ( covid resources info ),,Self-verified   Contact: 9212154073 Service Available: Free #Oxygen refill for small cylinders City: #Delhi  Verified on: 25th April 03:49 pm  #VerifiedCovidResources #Oxygen #Verified #delhioxygen @COVID19_INDIA @outbreak_india,en,"[{'screen_name': 'covid19_india', 'name': 'covid-19 alerts india 🇮🇳 | tag us for covid help', 'id': '1232993813011918848'}, {'screen_name': 'outbreak_india', 'name': '#covid19 - outbreak in india', 'id': '1248065561583439873'}]",[],[],0,8,5,"['oxygen', 'delhi', 'verifiedcovidresources', 'oxygen', 'verified', 'delhioxygen']",[],https://twitter.com/call_me_Akash_/status/1386267887350870018,False,,0,,,,,,,,[],,,,
1386243214797983744,1386243214797983744,2021-04-25 01:58:32 PDT,2021-04-25,01:58:32,-0700,914702727824891904,ygskumar,Yogesh Kumar,,"#Oxygen #concentrator available in #Delhi/NCR. Location :- Vaishali, Ghaziabad. #Verified at 02:22 PM 25/04/2021. Leave whatsapp, if not picking up the phone. #Verified information 👇 #SOSDelhi #CovidHelp #COVIDEmergency #coviddelhi #COVIDEmergencyInIndia #indianeedoxygen  https://t.co/IqglAvQ8KE",en,[],[],['https://pbs.twimg.com/media/Ezzs2QlVkAIlkWQ.jpg'],2,5,2,"['oxygen', 'concentrator', 'delhi', 'verified', 'verified', 'sosdelhi', 'covidhelp', 'covidemergency', 'coviddelhi', 'covidemergencyinindia', 'indianeedoxygen']",[],https://twitter.com/Ygskumar/status/1386243214797983744,False,,1,https://pbs.twimg.com/media/Ezzs2QlVkAIlkWQ.jpg,,,,,,,[],,,,
1386230088455184386,1386230088455184386,2021-04-25 01:06:22 PDT,2021-04-25,01:06:22,-0700,255405210,yasminkidwai,Yasmin Kidwai,,I urgently need one bed for a very critical senior patient -and three oxygen cylinders for two others -exhausted trying -would appreciate any verified information-pls call me or DM me  #Delhi #CovidHelp #Beds #Oxygen,en,[],[],[],4,14,17,"['delhi', 'covidhelp', 'beds', 'oxygen']",[],https://twitter.com/YasminKidwai/status/1386230088455184386,False,,0,,,,,,,,[],,,,
1386225148215267332,1386225148215267332,2021-04-25 00:46:44 PDT,2021-04-25,00:46:44,-0700,1338463979375489024,themanikaran,Mani Karan,,#Verified source for #Oxygen #refill and #OxygenCylinders in #Delhi. If not picking up the phone leave whatsapp. #SOSDelhi #SOSCOV21 #OxygenShortage #OxygenEmergency,en,[],[],[],0,7,5,"['verified', 'oxygen', 'refill', 'oxygencylinders', 'delhi', 'sosdelhi', 'soscov21', 'oxygenshortage', 'oxygenemergency']",[],https://twitter.com/TheManiKaran/status/1386225148215267332,False,https://twitter.com/Ygskumar/status/1386224830475763717,0,,,,,,,,[],,,,
1386224830475763717,1386224830475763717,2021-04-25 00:45:29 PDT,2021-04-25,00:45:29,-0700,914702727824891904,ygskumar,Yogesh Kumar,,#Verified source for #Oxygen #refill and #OxygenCylinders in #Delhi. If not picking up the phone leave whatsapp. #SOSDelhi #SOSCOV21 #OxygenShortage #OxygenEmergency #indianeedoxygen  https://t.co/PAITwrMSYC,en,[],[],"['https://pbs.twimg.com/media/EzzcEW8UYAI8nuW.jpg', 'https://pbs.twimg.com/media/EzzcGNFVIAE5BOG.jpg', 'https://pbs.twimg.com/media/EzzcHGaVIAANTsW.jpg', 'https://pbs.twimg.com/media/EzzcH2JVUAUbhCt.jpg']",2,5,1,"['verified', 'oxygen', 'refill', 'oxygencylinders', 'delhi', 'sosdelhi', 'soscov21', 'oxygenshortage', 'oxygenemergency', 'indianeedoxygen']",[],https://twitter.com/Ygskumar/status/1386224830475763717,False,,1,https://pbs.twimg.com/media/EzzcEW8UYAI8nuW.jpg,,,,,,,[],,,,
1386220439542767616,1386220299750760448,2021-04-25 00:28:02 PDT,2021-04-25,00:28:02,-0700,3106667802,rg197923,raj,,@deeparekha reposting as recd  @dakuwithchaku: #Delhi #oxygen #Refill Phone won't be picked or reachable   Take your empty cylinder and visit. Will be refilled.   A person got it refilled here today  Thanks @PrachiGera for the info  https://t.co/BYrN5uMZc8  https://t.co/KQl9qh7vrA,en,"[{'screen_name': 'dakuwithchaku', 'name': 'covid resources link in bio', 'id': '191053312'}, {'screen_name': 'prachigera', 'name': 'nevermind', 'id': '732388795'}]",[],"['https://pbs.twimg.com/media/EzzYJCZVcAAUQb0.jpg', 'https://pbs.twimg.com/media/Ezvj2bOVEAMdAW7.jpg']",0,1,0,"['delhi', 'oxygen', 'refill']",[],https://twitter.com/Rg197923/status/1386220439542767616,False,,1,https://pbs.twimg.com/media/EzzYJCZVcAAUQb0.jpg,,,,,,,"[{'screen_name': 'deeparekha', 'name': 'deepa', 'id': '145253977'}]",,,,
1386217989221978112,1386217989221978112,2021-04-25 00:18:17 PDT,2021-04-25,00:18:17,-0700,211664486,jasbirmaan,J S Maan ⚓️,,#Oxygen Available in #Delhi   Name: Omar Phone: 95601 23835  Personally spoke to him at 12.30 AM last night.   Someone will have to pick up the oxygen cylinder from Old Delhi. Check immediately.,en,[],[],[],2,3,1,"['oxygen', 'delhi']",[],https://twitter.com/Jasbirmaan/status/1386217989221978112,False,,0,,,,,,,,[],,,,
1386210188076609537,1386204900313296896,2021-04-24 23:47:18 PDT,2021-04-24,23:47:18,-0700,273915180,manasjurno,ManasDas,,@ANI #Priyanka_Vadra should make another phone call to #Chhattisgarh  govt. to supply few #Oxygen  tankers for #Delhi,en,[],[],[],1,0,1,"['priyanka_vadra', 'chhattisgarh', 'oxygen', 'delhi']",[],https://twitter.com/ManasJurno/status/1386210188076609537,False,,0,,,,,,,,"[{'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}]",,,,
1386209778779652096,1386209778779652096,2021-04-24 23:45:40 PDT,2021-04-24,23:45:40,-0700,849635542295818240,abhishe05360324,abhishek,,Supplier  Verified Phone  Available  Bhubaneswar  Satbir  Oxygen  1 minute ago  WhatsApp if not available on call.  +91 80180 08021 #CovidResources #Delhi #Bhubaneswar #DelhiNeedsOxygen #Oxygen #Beds #DelhiFightsCorona #DelhiCovid #COVIDEmergency #COVIDEmergency2021,en,[],[],[],1,4,1,"['covidresources', 'delhi', 'bhubaneswar', 'delhineedsoxygen', 'oxygen', 'beds', 'delhifightscorona', 'delhicovid', 'covidemergency', 'covidemergency2021']",[],https://twitter.com/abhishe05360324/status/1386209778779652096,False,,0,,,,,,,,[],,,,
1386195681816158213,1386195681816158213,2021-04-24 22:49:39 PDT,2021-04-24,22:49:39,-0700,833012511939129344,imjayeshvyas,Jayesh Vyas / DM for COVID RESOURCES.,,"1000 #oxygen #beds are available  *from Today*  Address:- Radha Swami Satsang, #Delhi  Phone: 011 26654913-17  @Keshu__10 @Acidtweets_",en,"[{'screen_name': 'keshu__10', 'name': 'keshu x', 'id': '1273149160578039809'}, {'screen_name': 'acidtweets_', 'name': 'acid⚗️', 'id': '1275428797555322885'}]",[],[],0,0,0,"['oxygen', 'beds', 'delhi']",[],https://twitter.com/imjayeshvyas/status/1386195681816158213,False,https://twitter.com/Alladeen_MF/status/1386187112152637444,0,,,,,,,,[],,,,
1386030038584156161,1386030038584156161,2021-04-24 11:51:27 PDT,2021-04-24,11:51:27,-0700,126994914,sanjeetnmishra,Sanjeet N Mishra,,"Around 1000 #OxygenBeds will be available at Radha Soami Satsang, Beas Delhi from 25th April onwards.  Radha Soami Satsang -Beas, Bhati Mines, Chhatarpur, Nr. Sawan Public School, Qutub Minar Road, Delhi Phone: 26654913-17 #OxygenInDelhi #Oxygen #Delhi #COVID19 @DrKumarVishwas",en,"[{'screen_name': 'drkumarvishwas', 'name': 'dr kumar vishvas', 'id': '141633175'}]",[],[],0,2,3,"['oxygenbeds', 'oxygenindelhi', 'oxygen', 'delhi', 'covid19']",[],https://twitter.com/sanjeetnmishra/status/1386030038584156161,False,,0,,,,,,,,[],,,,
1386004781450207233,1386004781450207233,2021-04-24 10:11:05 PDT,2021-04-24,10:11:05,-0700,3363931798,mukund_0701,Mukund Choudhary,,"Patient Name: Surrinder Singh, Age: 67, Pitampura #Oxygen Level: 86, situation are extremely critical.  Phone +919268921097 Need Oxygen Cylinder with Accessories urgently. Please help 🙏🙏🙏 #Delhi @shalabhmani @TajinderBagga @KapilMishra_IND @PoddarVaishali @DeepikaBhardwaj",en,"[{'screen_name': 'shalabhmani', 'name': 'shalabh mani tripathi', 'id': '76687749'}, {'screen_name': 'tajinderbagga', 'name': 'tajinder pal singh bagga', 'id': '85462891'}, {'screen_name': 'kapilmishra_ind', 'name': 'kapil mishra', 'id': '31656892'}, {'screen_name': 'poddarvaishali', 'name': 'vaishali poddar', 'id': '4358246653'}, {'screen_name': 'deepikabhardwaj', 'name': 'deepika narayan bhardwaj', 'id': '50243741'}]",[],[],8,4,2,"['oxygen', 'delhi']",[],https://twitter.com/mukund_0701/status/1386004781450207233,False,,0,,,,,,,,[],,,,
1386004077298036736,1386002776157655042,2021-04-24 10:08:17 PDT,2021-04-24,10:08:17,-0700,100259584,marishadolly,Marisha,,"@SaralPatel Home ICU in #Delhi   WhatsApp at +919871582633 with details of the patient and the address Verified by Yash @ 9:20 PM on 24-04-21 @ICLU_Ind  ++  #Delhi NCR #Oxygen  Phone: 8750829088  Rs. 28k + GST for 10lt cylinder. all over delhi NCR delivery. Verified Bhanu at 7:40, 24th Apri",en,"[{'screen_name': 'iclu_ind', 'name': 'indian civil liberties union', 'id': '1112381521258823681'}]",[],[],1,1,2,"['delhi', 'delhi', 'oxygen']",[],https://twitter.com/marishadolly/status/1386004077298036736,False,,0,,,,,,,,"[{'screen_name': 'SaralPatel', 'name': 'Saral Patel', 'id': '1254474637'}]",,,,
1386000822899658754,1385994012402716674,2021-04-24 09:55:21 PDT,2021-04-24,09:55:21,-0700,1339455064146997249,sharmaboyk,Ak 2 only positivity,,@rishitsaraf24 @Gaurav2566 @Ohudeadppl @Cipla_Global @Pharmova @ArvindKejriwal @msisodia @CMODelhi @COVIDNewsByMIB Three new (not personally verified) leads #Delhi #ICU #Oxygen beds  Kindly try to talk/visit physically as they shut phone down due to too many calls.  https://t.co/10K34v8Fe1,en,[],[],"['https://pbs.twimg.com/media/EzvColVVkAUWeYj.jpg', 'https://pbs.twimg.com/media/EzvCo_BUcAElw7g.jpg', 'https://pbs.twimg.com/media/EzvCpfYUYAQW0qh.jpg']",0,0,2,"['delhi', 'icu', 'oxygen']",[],https://twitter.com/sharmaboyk/status/1386000822899658754,False,,1,https://pbs.twimg.com/media/EzvColVVkAUWeYj.jpg,,,,,,,"[{'screen_name': 'rishitsaraf24', 'name': 'rishit saraf', 'id': '2568311820'}, {'screen_name': 'Gaurav2566', 'name': 'Gaurav Sharma', 'id': '886840158632513537'}, {'screen_name': 'Ohudeadppl', 'name': 'j. 🤍💫', 'id': '2479882818'}, {'screen_name': 'Cipla_Global', 'name': 'Cipla', 'id': '707860258132103168'}, {'screen_name': 'Pharmova', 'name': 'Jubilant Pharmova', 'id': '1243468389315530752'}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': '405427035'}, {'screen_name': 'msisodia', 'name': 'Manish Sisodia', 'id': '30417501'}, {'screen_name': 'CMODelhi', 'name': 'CMO Delhi', 'id': '1242298980660178951'}, {'screen_name': 'COVIDNewsByMIB', 'name': '#IndiaFightsCorona', 'id': '1244892413262311425'}]",,,,
1385985149444104194,1385985149444104194,2021-04-24 08:53:04 PDT,2021-04-24,08:53:04,-0700,3100645958,shivamrg98,Shivam gupta,,"1000 #Oxygen #beds will be available at Radha Soami Satsang, Beas #Delhi from Sunday 25th April onwards.   Address:-   Radha Soami Satsang -Beas, Bhati Mines, Chhatarpur, Nr. Sawan public school Delhi Phone: 011 26654913-17.  Verified 08:00 PM | 24.04.2021 #CovidIndia",en,[],[],[],1,3,1,"['oxygen', 'beds', 'delhi', 'covidindia']",[],https://twitter.com/shivamrg98/status/1385985149444104194,False,,0,,,,,,,,[],,,,
1385971259612098561,1385971259612098561,2021-04-24 07:57:53 PDT,2021-04-24,07:57:53,-0700,572402027,konnectanuj,Travelling Tummy,,"1000 #Oxygen #beds will be available at Radha Soami Satsang, Beas #Delhi from Sunday 25th April onwards.   Address:-   Radha Soami Satsang -Beas, Bhati Mines, Chhatarpur, Nr. Sawan public school Delhi Phone: 011 26654913-17.  Verified 08:00 PM | 24.04.2021 #CovidIndia",en,[],[],[],0,0,0,"['oxygen', 'beds', 'delhi', 'covidindia']",[],https://twitter.com/Konnectanuj/status/1385971259612098561,False,,0,,,,,,,,[],,,,
1385952196265533441,1385952196265533441,2021-04-24 06:42:07 PDT,2021-04-24,06:42:07,-0700,191053312,dakuwithchaku,Covid resources link in bio,,#Delhi #oxygen #Refill Phone won't be picked or reachable   Take your empty cylinder and visit. Will be refilled.   A person got it refilled here today  Thanks @PrachiGera for the info  https://t.co/KSgZLG74Zc,en,"[{'screen_name': 'prachigera', 'name': 'nevermind', 'id': '732388795'}]",[],['https://pbs.twimg.com/media/Ezvj2bOVEAMdAW7.jpg'],3,106,45,"['delhi', 'oxygen', 'refill']",[],https://twitter.com/dakuwithchaku/status/1385952196265533441,False,,1,https://pbs.twimg.com/media/Ezvj2bOVEAMdAW7.jpg,,,,,,,[],,,,
1385941395513380869,1385925214547021829,2021-04-24 05:59:12 PDT,2021-04-24,05:59:12,-0700,3091187252,anibasnimsay,RedApeirogon,,🚨 #Oxygen cylinders available #Faridabad #Delhi/#NCR JAY EMM GASES  https://t.co/BoKmQlLBje  Phone: +91 93100 31095,en,[],['https://g.page/JAYEMMGASESPVTLTD?share'],[],2,0,1,"['oxygen', 'faridabad', 'delhi', 'ncr']",[],https://twitter.com/AnibasNimsay/status/1385941395513380869,False,,0,,,,,,,,[],,,,
1385922180089667591,1385922180089667591,2021-04-24 04:42:51 PDT,2021-04-24,04:42:51,-0700,1357496145145188352,sachin_31sagar,Sachin Sagar,,कितने भी बारी आओ खाली सिलेंडर लाओ उसको भरवाए आपसे ₹1 नहीं लिया जाएगा Phone number 7703940131 🙏 #OxygenCrisis #OxygenCylinders #OxygenShortage #Oxygen #CovidIndia #COVIDEmergency2021 #Delhi #DelhiCovid,hi,[],[],[],0,0,1,"['oxygencrisis', 'oxygencylinders', 'oxygenshortage', 'oxygen', 'covidindia', 'covidemergency2021', 'delhi', 'delhicovid']",[],https://twitter.com/sachin_31sagar/status/1385922180089667591,False,https://twitter.com/_AdilHussain/status/1385912340466466816,0,,,,,,,,[],,,,
1388527596036444163,1388517471787749377,2021-05-01 09:15:51 PDT,2021-05-01,09:15:51,-0700,1348559391629352962,mitushi1108,mitushi1108,,"@Su4ita @DelhiPolice @DCP_CCC_Delhi #SCAM ALERT #DELHI #OXYGEN #DelhiPolice #DelhiNeedsOxygen #OxygenCylinders #OxygenEmergency @Su4ita  Sachin Agarwal- +919083499035 , +91 93825 45742 , +91 96359 74489took  money from my friend promising to deliver a cylinder, has now switched his phone off.  https://t.co/NAN5psSQuZ",en,"[{'screen_name': 'su4ita', 'name': 'sucharita tyagi', 'id': '350728896'}]",[],"['https://pbs.twimg.com/media/E0UKfAbVoAEa3ml.jpg', 'https://pbs.twimg.com/media/E0UKfAdVgAAkTZT.jpg']",2,2,2,"['scam', 'delhi', 'oxygen', 'delhipolice', 'delhineedsoxygen', 'oxygencylinders', 'oxygenemergency']",[],https://twitter.com/mitushi1108/status/1388527596036444163,False,,1,https://pbs.twimg.com/media/E0UKfAbVoAEa3ml.jpg,,,,,,,"[{'screen_name': 'Su4ita', 'name': 'Sucharita Tyagi', 'id': '350728896'}, {'screen_name': 'DelhiPolice', 'name': '#DilKiPolice Delhi Police', 'id': '1850705408'}, {'screen_name': 'DCP_CCC_Delhi', 'name': 'DCP Cybercrime', 'id': '874157386952519680'}]",,,,
1388527543054069765,1388527543054069765,2021-05-01 09:15:38 PDT,2021-05-01,09:15:38,-0700,70368376,_yogeshgupta,Adv. Yogesh Gupta 🇮🇳,,"Dear Sir   Urgent Requirement #Oxygen #Concentrator, #Remdesivir and #Tocilizumab injections in #TilakNagar, #Delhi.  Name- R.P.Tyagi Age -61 Phone number:- 9911014554 Condition is critical, please help. 🙏  @DeependerSHooda   @TeamDeepender",en,"[{'screen_name': 'deependershooda', 'name': 'deepender s hooda', 'id': '49375859'}, {'screen_name': 'teamdeepender', 'name': 'team deepender inc', 'id': '4431427320'}]",[],[],6,1,1,"['oxygen', 'concentrator', 'remdesivir', 'tocilizumab', 'tilaknagar', 'delhi']",[],https://twitter.com/_YogeshGupta/status/1388527543054069765,False,,0,,,,,,,,[],,,,
1388506881035964416,1388506881035964416,2021-05-01 07:53:32 PDT,2021-05-01,07:53:32,-0700,1348559391629352962,mitushi1108,mitushi1108,,"#SCAM ALERT #DELHI #OXYGEN #DelhiPolice #DelhiNeedsOxygen #OxygenCylinders #OxygenEmergency  Sachin Agarwal- +919083499035 , +91 93825 45742 , +91 96359 74489took  money from my friend promising to deliver a cylinder, has now switched his phone off.  BEWARE do not reach out to",en,[],[],[],1,1,1,"['scam', 'delhi', 'oxygen', 'delhipolice', 'delhineedsoxygen', 'oxygencylinders', 'oxygenemergency']",[],https://twitter.com/mitushi1108/status/1388506881035964416,False,,0,,,,,,,,[],,,,
1388492297608728582,1388492297608728582,2021-05-01 06:55:35 PDT,2021-05-01,06:55:35,-0700,328993574,sayanigupta,Sayani Gupta,,"This guys needs to be caught.  He said Sachin Agarwal on this no. 6289204276 Sent the below gpay details: (9973329750 Phone pay Google pe Raj Kumar Mandal) #SCAM #delhi #Oxygen   Also, please Do Not Give any advance to anyone asking.",en,[],[],[],2,11,18,"['scam', 'delhi', 'oxygen']",[],https://twitter.com/sayanigupta/status/1388492297608728582,False,https://twitter.com/Su4ita/status/1388127899396427776,0,,,,,,,,[],,,,
1388448867679543297,1388440213668569089,2021-05-01 04:03:00 PDT,2021-05-01,04:03:00,-0700,582850178,dogoodalwys,Nevergiveup,,"@garima5555 @taapsee @MandviSharma @bhumipednekar @priyankachopra @Samriddhi0809 @janiceseq85 @deespeak @RichaChadha @I_abhipandey Call here fast Contact MR Vineet ..He is selling 12 ltr oxygen Can at 800rs ..Call at @9811169579 and I just spoke at 2.42pm Oxygen Cans available at Sec17, Rohini, Near Shama Chicken Corner. Pls reach and phone him #oxygen #refill #coviddelhi #covidhelpdelhi #delhi #covid",en,[],[],[],0,1,1,"['oxygen', 'refill', 'coviddelhi', 'covidhelpdelhi', 'delhi', 'covid']",[],https://twitter.com/dogoodalwys/status/1388448867679543297,False,,0,,,,,,,,"[{'screen_name': 'garima5555', 'name': 'Garima', 'id': '472662842'}, {'screen_name': 'taapsee', 'name': 'taapsee pannu', 'id': '132992534'}, {'screen_name': 'MandviSharma', 'name': 'Mandvi Gayatri Sharma', 'id': '31798899'}, {'screen_name': 'bhumipednekar', 'name': 'bhumi pednekar', 'id': '243332437'}, {'screen_name': 'priyankachopra', 'name': 'PRIYANKA', 'id': '18681139'}, {'screen_name': 'Samriddhi0809', 'name': 'Samriddhi Sakunia', 'id': '1187435094270603264'}, {'screen_name': 'janiceseq85', 'name': 'Janice Sequeira', 'id': '102031596'}, {'screen_name': 'deespeak', 'name': 'Dia Mirza', 'id': '113352671'}, {'screen_name': 'RichaChadha', 'name': 'TheRichaChadha', 'id': '207888272'}, {'screen_name': 'I_abhipandey', 'name': 'Abhishek Pandey', 'id': '572559747'}]",,,,
1388435101747396608,1388428921478078465,2021-05-01 03:08:18 PDT,2021-05-01,03:08:18,-0700,582850178,dogoodalwys,Nevergiveup,,"@ruchikagarg271 @iPriyanka_S Call here fast Contact MR Vineet ..He is selling 12 ltr oxygen Can at 800rs ..Call at @9811169579 and I just spoke at 2.42pm Oxygen Cans available at Sec17, Rohini, Near Shama Chicken Corner. Pls reach and phone him #oxygen #refill #coviddelhi #covidhelpdelhi #delhi #covid",en,[],[],[],1,2,2,"['oxygen', 'refill', 'coviddelhi', 'covidhelpdelhi', 'delhi', 'covid']",[],https://twitter.com/dogoodalwys/status/1388435101747396608,False,,0,,,,,,,,"[{'screen_name': 'ruchikagarg271', 'name': 'Ruchika Garg', 'id': '3255456678'}, {'screen_name': 'iPriyanka_S', 'name': 'Priyanka Sharma', 'id': '635638927'}]",,,,
1388434108724940802,1388434108724940802,2021-05-01 03:04:22 PDT,2021-05-01,03:04:22,-0700,2583433406,iamhimanshusani,Himanshu Saini,,Verified Phone number oxygen delhi #OxygenCylinders #Oxygen #Delhi   https://t.co/NkL4i3Joqe,en,[],['https://jeevankhoj.com/delhi-oxygen/'],[],0,0,0,"['oxygencylinders', 'oxygen', 'delhi']",[],https://twitter.com/iamhimanshusani/status/1388434108724940802,False,,0,,,,,,,,[],,,,
1388426197550329856,1388425711594004482,2021-05-01 02:32:55 PDT,2021-05-01,02:32:55,-0700,582850178,dogoodalwys,Nevergiveup,,"@MandviSharma @itsmesabita @utsavbains @indiacares_2020 Contact MR Vineet ..He is selling 12 ltr oxygen Can at 800rs ..Call at @9811169579 and I just spoke at 2.42pm 1/5/21 Oxygen Cans availble at Sec17, Rohini, Near Shama Chicken Corner. Pls reach and phone him #oxygen #refill #coviddelhi #covidhelpdelhi #delhi #covid #oxygencylinder",en,[],[],[],1,2,1,"['oxygen', 'refill', 'coviddelhi', 'covidhelpdelhi', 'delhi', 'covid', 'oxygencylinder']",[],https://twitter.com/dogoodalwys/status/1388426197550329856,False,,0,,,,,,,,"[{'screen_name': 'MandviSharma', 'name': 'Mandvi Gayatri Sharma', 'id': '31798899'}, {'screen_name': 'itsmesabita', 'name': 'Sabita Chanda', 'id': '68598181'}, {'screen_name': 'utsavbains', 'name': 'Utsav Bains', 'id': '2339462503'}, {'screen_name': 'indiacares_2020', 'name': 'India Cares', 'id': '1250957643981582336'}]",,,,
1388421224452083712,1388399495352918017,2021-05-01 02:13:10 PDT,2021-05-01,02:13:10,-0700,582850178,dogoodalwys,Nevergiveup,,"@HataCurry @iPriyanka_S Contact MR Vineet ..He is selling 12 ltr oxygen Can at 800rs ..Call at @9811169579 and I just spoke at 2.42pm Oxygen Cans available at Sec17, Rohini, Near Shama Chicken Corner. Pls reach and phone him #oxygen #refill #coviddelhi #covidhelpdelhi #delhi #covid #oxygencylinder",en,[],[],[],1,2,1,"['oxygen', 'refill', 'coviddelhi', 'covidhelpdelhi', 'delhi', 'covid', 'oxygencylinder']",[],https://twitter.com/dogoodalwys/status/1388421224452083712,False,,0,,,,,,,,"[{'screen_name': 'HataCurry', 'name': 'Satadru Mukherjee', 'id': '45089243'}, {'screen_name': 'iPriyanka_S', 'name': 'Priyanka Sharma', 'id': '635638927'}]",,,,
1388410041569447938,1388410041569447938,2021-05-01 01:28:43 PDT,2021-05-01,01:28:43,-0700,976875724819886080,abhay_dhotrekar,Abhay Dhotrekar,,"Spoke with the concerned person @9811169579 Oxygen Cans available at Sec17, Rohini, Near Shama Chicken Corner. Pls reach and phone him #oxygen #refill #coviddelhi #covidhelpdelhi #delhi #covid #oxygencylinder",en,[],[],[],0,1,0,"['oxygen', 'refill', 'coviddelhi', 'covidhelpdelhi', 'delhi', 'covid', 'oxygencylinder']",[],https://twitter.com/abhay_dhotrekar/status/1388410041569447938,False,https://twitter.com/Fighterjet_sam/status/1388386540187959297,0,,,,,,,,[],,,,
1388406047702851585,1388406047702851585,2021-05-01 01:12:51 PDT,2021-05-01,01:12:51,-0700,3313606693,monkchandan,Parashar Chandan,,"please help  #Urgent need #Oxygen #Dwarka #Delhi  Mrs Pushpa Jha Flat -190, Adarsh Apartment  Sector-3, Pocket-16 #Dwarka  New Delhi PIN -110078  Phone -8285920530 @TajinderBagga  ji",en,"[{'screen_name': 'tajinderbagga', 'name': 'tajinder pal singh bagga', 'id': '85462891'}]",[],[],3,0,0,"['urgent', 'oxygen', 'dwarka', 'delhi', 'dwarka']",[],https://twitter.com/MonkChandan/status/1388406047702851585,False,,0,,,,,,,,[],,,,
